,deliverCoin,deliverPoint,groupId,leftTime,noPassNum,packageCopyId,passNum,passRate,product_id,status,submitDate,task_id
208,960,0,10315970,0,3,23294511,17,0.8500000238418579,12714588,6,1556327773000,132525
209,1280,0,10286518,0,2,23130101,18,0.8999999761581421,12714588,6,1556265077000,132403
210,0,0,10285982,0,6,23130052,14,0.699999988079071,12714588,6,1556264843000,132403
211,0,0,10277701,0,0,23124533,0,0.0,12714588,2,1556264262000,132398
212,960,0,10277341,0,3,23124504,17,0.8500000238418579,12714588,6,1556260329000,132398
213,0,0,10276748,0,8,23124458,12,0.6000000238418579,12714588,6,1556260166000,132398
214,1600,0,10276297,0,1,23124423,19,0.949999988079071,12714588,6,1556259923000,132398
215,1600,0,10275811,0,0,23124394,20,1.0,12714588,6,1556259733000,132398
216,1600,0,10275394,0,1,23124365,19,0.949999988079071,12714588,6,1556259558000,132398
217,0,0,10275020,0,4,23124344,16,0.800000011920929,12714588,6,1556259398000,132398
218,0,0,10274665,0,4,23124322,16,0.800000011920929,12714588,6,1556259263000,132398
219,1600,0,10290889,0,0,23114989,20,1.0,12714588,6,1556267608000,132390
220,1600,0,10274183,0,1,23114247,19,0.949999988079071,12714588,6,1556259069000,132390
221,1280,0,10273095,0,2,23112180,18,0.8999999761581421,12714588,6,1556258933000,132390
222,1600,0,10272095,0,1,23111929,19,0.949999988079071,12714588,6,1556258353000,132390
223,1280,0,10271163,0,2,23111847,18,0.8999999761581421,12714588,6,1556258179000,132390
224,1600,0,10270823,0,1,23111804,19,0.949999988079071,12714588,6,1556257813000,132390
225,1600,0,10270424,0,1,23111766,19,0.949999988079071,12714588,6,1556257670000,132390
226,1280,0,10265428,0,2,23111208,18,0.8999999761581421,12714588,6,1556257514000,132390
227,1600,0,10265447,0,1,23106844,19,0.949999988079071,12714588,6,1556255642000,132384
228,1280,0,10265201,0,2,23106740,18,0.8999999761581421,12714588,6,1556255490000,132384
229,1600,0,10265037,0,0,23106676,20,1.0,12714588,6,1556255354000,132384
230,1600,0,10264858,0,0,23106596,20,1.0,12714588,6,1556255250000,132384
231,1600,0,10264621,0,0,23106495,20,1.0,12714588,6,1556255137000,132384
232,1600,0,10264418,0,0,23106397,20,1.0,12714588,6,1556254979000,132384
233,1600,0,10264219,0,1,23106291,19,0.949999988079071,12714588,6,1556254809000,132384
234,1600,0,10263784,0,1,23106076,19,0.949999988079071,12714588,6,1556254651000,132384
235,1600,0,10263597,0,1,23105983,19,0.949999988079071,12714588,6,1556254300000,132384
236,1600,0,10263348,0,1,23105864,19,0.949999988079071,12714588,6,1556254137000,132384
237,1280,0,10261937,0,2,23105198,18,0.8999999761581421,12714588,6,1556253925000,132384
238,1280,0,10291523,0,2,23097244,18,0.8999999761581421,12714588,6,1556267962000,132368
239,1280,0,10291250,0,2,23097214,18,0.8999999761581421,12714588,6,1556267791000,132368
240,1280,0,10261160,0,2,23096641,18,0.8999999761581421,12714588,6,1556251845000,132368
241,1600,0,10259578,0,1,23096374,19,0.949999988079071,12714588,6,1556250272000,132368
242,0,0,10258335,0,4,23096207,16,0.800000011920929,12714588,6,1556249713000,132368
243,0,0,10292217,0,4,23081987,16,0.800000011920929,12714588,6,1556268482000,132343
244,1600,0,10291819,0,1,23081969,19,0.949999988079071,12714588,6,1556268225000,132343
245,1600,0,10231459,0,1,23064820,19,0.949999988079071,12714588,6,1556183577000,132314
246,0,0,10231246,0,6,23064792,14,0.699999988079071,12714588,6,1556183385000,132314
247,1280,0,10227277,0,2,23057534,18,0.8999999761581421,12714588,6,1556180825000,132288
248,960,0,10226107,0,3,23057171,17,0.8500000238418579,12714588,6,1556180266000,132288
249,1600,0,10225649,0,1,23057148,19,0.949999988079071,12714588,6,1556179898000,132288
250,1280,0,10222861,0,2,23050082,18,0.8999999761581421,12714588,6,1556179146000,132277
251,1600,0,10221768,0,0,23049990,20,1.0,12714588,6,1556177909000,132277
252,1600,0,10221405,0,1,23049583,19,0.949999988079071,12714588,6,1556177679000,132277
253,960,0,10220874,0,3,23049417,17,0.8500000238418579,12714588,6,1556177459000,132277
254,960,0,10220451,0,3,23049338,17,0.8500000238418579,12714588,6,1556177141000,132277
255,1280,0,10227775,0,2,23040081,18,0.8999999761581421,12714588,6,1556182481000,132269
256,0,0,10225337,0,4,23039905,16,0.800000011920929,12714588,6,1556179611000,132269
257,0,0,10224979,0,5,23039872,15,0.75,12714588,6,1556179443000,132269
258,1600,0,10219720,0,1,23039584,19,0.949999988079071,12714588,6,1556176805000,132269
259,1600,0,10215990,0,0,23039142,20,1.0,12714588,6,1556176493000,132269
260,1280,0,10214555,0,2,23039020,18,0.8999999761581421,12714588,6,1556174462000,132269
261,1280,0,10212830,0,2,23033414,18,0.8999999761581421,12714588,6,1556174138000,132264
262,1280,0,10209553,0,2,23033213,18,0.8999999761581421,12714588,6,1556173424000,132264
263,960,0,10205099,0,3,23032769,17,0.8500000238418579,12714588,6,1556171614000,132264
264,1600,0,10199720,0,0,23028634,20,1.0,12714588,6,1556170262000,132251
265,1280,0,10197554,0,2,23027978,18,0.8999999761581421,12714588,6,1556167584000,132251
266,0,0,10209593,0,5,23020600,15,0.75,12714588,6,1556173626000,132233
267,1280,0,10203153,0,2,23020378,18,0.8999999761581421,12714588,6,1556169578000,132233
268,1280,0,10201840,0,2,23019887,18,0.8999999761581421,12714588,6,1556169383000,132233
269,1600,0,10197581,0,1,23020131,19,0.949999988079071,12714588,6,1556168790000,132233
270,0,0,10235399,0,0,23007009,0,0.0,12714588,2,1556192705000,132212
271,1600,0,10209616,0,1,23006354,19,0.949999988079071,12714588,6,1556173798000,132212
272,1600,0,10200942,0,1,23006287,19,0.949999988079071,12714588,6,1556169764000,132212
273,1600,0,10197616,0,0,23006230,20,1.0,12714588,6,1556168316000,132212
274,0,0,10235395,0,0,22997839,0,0.0,12714588,2,1556192704000,132202
275,960,0,10202678,0,3,22996715,17,0.8500000238418579,12714588,6,1556170146000,132202
276,0,0,10200378,0,4,22996693,16,0.800000011920929,12714588,6,1556169174000,132202
277,1280,0,10197636,0,2,22996653,18,0.8999999761581421,12714588,6,1556167985000,132202
278,0,0,10155638,0,8,22966366,12,0.6000000238418579,12714588,6,1556094090000,132134
279,960,0,10155981,0,3,22960006,17,0.8500000238418579,12714588,6,1556094369000,132107
280,0,0,10149445,0,8,22959420,12,0.6000000238418579,12714588,6,1556089466000,132107
281,1280,0,10149113,0,2,22959380,18,0.8999999761581421,12714588,6,1556089178000,132107
282,1280,0,10148460,0,2,22959306,18,0.8999999761581421,12714588,6,1556088706000,132107
283,1600,0,10148142,0,0,22959268,20,1.0,12714588,6,1556088481000,132107
284,0,0,10145198,0,4,22959020,16,0.800000011920929,12714588,6,1556086844000,132107
285,1600,0,10158240,0,1,22956391,19,0.949999988079071,12714588,6,1556095911000,132099
286,0,0,10145525,0,6,22955665,14,0.699999988079071,12714588,6,1556087055000,132099
287,960,0,10142265,0,3,22955149,17,0.8500000238418579,12714588,6,1556084824000,132099
288,0,0,10141910,0,4,22955088,16,0.800000011920929,12714588,6,1556084644000,132099
289,1600,0,10139293,0,1,22954750,19,0.949999988079071,12714588,6,1556083165000,132099
290,960,0,10137872,0,3,22945998,17,0.8500000238418579,12714588,6,1556083004000,132086
291,1280,0,10130350,0,2,22945777,18,0.8999999761581421,12714588,6,1556076439000,132086
292,0,0,10130039,0,4,22945747,16,0.800000011920929,12714588,6,1556076193000,132086
293,0,0,10167794,0,0,22942619,0,0.0,12714588,2,1556108634000,132076
294,0,0,10167398,0,4,22942577,16,0.800000011920929,12714588,6,1556104533000,132076
295,1600,0,10137879,0,1,22941326,19,0.949999988079071,12714588,6,1556082789000,132076
296,1280,0,10127615,0,2,22940978,18,0.8999999761581421,12714588,6,1556074633000,132076
297,1280,0,10124856,0,2,22940689,18,0.8999999761581421,12714588,6,1556072895000,132076
298,1280,0,10124197,0,2,22940634,18,0.8999999761581421,12714588,6,1556071990000,132076
299,1600,0,10123863,0,1,22940610,19,0.949999988079071,12714588,6,1556071824000,132076
300,1280,0,10138586,0,2,22935935,18,0.8999999761581421,12714588,6,1556082579000,132063
301,1280,0,10138226,0,2,22935921,18,0.8999999761581421,12714588,6,1556082440000,132063
302,0,0,10137887,0,7,22935904,13,0.6499999761581421,12714588,6,1556082206000,132063
303,1600,0,10125073,0,0,22934906,20,1.0,12714588,6,1556072686000,132063
304,1280,0,10124814,0,2,22934834,18,0.8999999761581421,12714588,6,1556072479000,132063
305,1600,0,10123562,0,1,22934459,19,0.949999988079071,12714588,6,1556071572000,132063
306,1600,0,10123205,0,1,22934374,19,0.949999988079071,12714588,6,1556071361000,132063
307,1280,0,10122998,0,2,22934341,18,0.8999999761581421,12714588,6,1556071064000,132063
308,1600,0,10121502,0,1,22934119,19,0.949999988079071,12714588,6,1556070921000,132063
309,1280,0,10121249,0,2,22934091,18,0.8999999761581421,12714588,6,1556069817000,132063
310,960,0,10119943,0,3,22933972,17,0.8500000238418579,12714588,6,1556069655000,132063
311,0,0,10119347,0,5,22933936,15,0.75,12714588,6,1556068920000,132063
312,1600,0,10118869,0,1,22933912,19,0.949999988079071,12714588,6,1556068660000,132063
313,1280,0,10078589,0,2,22874033,18,0.8999999761581421,12714588,6,1556004215000,131844
314,1600,0,10077482,0,0,22873960,20,1.0,12714588,6,1556004023000,131844
315,960,0,10067932,0,3,22865810,17,0.8500000238418579,12714588,6,1555999763000,131830
316,0,0,10067262,0,5,22859303,15,0.75,12714588,6,1555999560000,131821
317,1280,0,10064511,0,2,22858995,18,0.8999999761581421,12714588,6,1555999389000,131821
318,1280,0,10059280,0,2,22857497,18,0.8999999761581421,12714588,6,1555996867000,131821
319,1600,0,10058866,0,1,22857243,19,0.949999988079071,12714588,6,1555996636000,131821
320,0,0,10058235,0,4,22856797,16,0.800000011920929,12714588,6,1555996366000,131821
321,1600,0,10057901,0,1,22856625,19,0.949999988079071,12714588,6,1555996161000,131821
322,1280,0,10055602,0,2,22852070,18,0.8999999761581421,12714588,6,1555995807000,131812
323,0,0,10083457,0,4,22793345,16,0.800000011920929,12714588,6,1556006584000,131788
