,deliverCoin,deliverPoint,groupId,leftTime,noPassNum,packageCopyId,passNum,passRate,product_id,status,submitDate,task_id
317,0,0,10038285,0,6,22773048,14,0.699999988079071,12714588,6,1555985194000,131762
318,960,0,10037702,0,3,22772971,17,0.8500000238418579,12714588,6,1555984856000,131762
319,1280,0,10036589,0,2,22772840,18,0.8999999761581421,12714588,6,1555984136000,131762
320,1280,0,10036316,0,2,22772810,18,0.8999999761581421,12714588,6,1555983991000,131762
321,1600,0,10035732,0,1,22772740,19,0.949999988079071,12714588,6,1555983737000,131762
322,1280,0,10034563,0,2,22772629,18,0.8999999761581421,12714588,6,1555983526000,131762
323,960,0,10034070,0,3,22772590,17,0.8500000238418579,12714588,6,1555982802000,131762
324,1600,0,10014471,0,1,22754381,19,0.949999988079071,12714588,6,1555925198000,131680
325,1280,0,10000772,0,2,22729309,18,0.8999999761581421,12714588,6,1555919260000,131616
326,1600,0,9998120,0,1,22728893,19,0.949999988079071,12714588,6,1555919034000,131616
327,960,0,9991839,0,3,22721730,17,0.8500000238418579,12714588,6,1555915613000,131609
328,0,0,9991326,0,6,22721599,14,0.699999988079071,12714588,6,1555915407000,131609
329,1600,0,9989496,0,1,22721195,19,0.949999988079071,12714588,6,1555914819000,131609
330,1600,0,9986312,0,1,22720445,19,0.949999988079071,12714588,6,1555914603000,131609
331,0,0,9976235,0,6,22709511,14,0.699999988079071,12714588,6,1555909387000,131597
332,1280,0,9976010,0,2,22709442,18,0.8999999761581421,12714588,6,1555909124000,131597
333,0,0,9975601,0,4,22709334,16,0.800000011920929,12714588,6,1555908954000,131597
334,0,0,9975326,0,6,22709256,14,0.699999988079071,12714588,6,1555908683000,131597
335,1600,0,9975138,0,1,22709035,19,0.949999988079071,12714588,6,1555908485000,131597
336,1280,0,9972854,0,2,22708469,18,0.8999999761581421,12714588,6,1555908334000,131597
337,0,0,9965198,0,5,22675886,15,0.75,12714588,6,1555905168000,131580
338,1600,0,9964048,0,1,22675750,19,0.949999988079071,12714588,6,1555903213000,131580
339,0,0,9962295,0,4,22675661,16,0.800000011920929,12714588,6,1555902874000,131580
340,1600,0,9955617,0,0,22668004,20,1.0,12714588,6,1555900406000,131565
341,1600,0,9929624,0,1,22637444,19,0.949999988079071,12714588,6,1555828973000,131542
342,960,0,9925593,0,3,22630814,17,0.8500000238418579,12714588,6,1555824311000,131536
343,0,0,9925062,0,8,22630592,12,0.6000000238418579,12714588,6,1555823746000,131536
344,960,0,9924813,0,3,22630490,17,0.8500000238418579,12714588,6,1555823466000,131536
345,1600,0,9923724,0,1,22629926,19,0.949999988079071,12714588,6,1555823192000,131536
346,1600,0,9923477,0,1,22629805,19,0.949999988079071,12714588,6,1555821743000,131536
347,0,0,9923590,0,7,22627277,13,0.6499999761581421,12714588,6,1555824007000,131533
348,1600,0,9827854,0,1,22525411,19,0.949999988079071,12714588,6,1555650589000,131388
349,960,0,9827324,0,3,22524736,17,0.8500000238418579,12714588,6,1555650305000,131388
350,0,0,9827014,0,6,22524605,14,0.699999988079071,12714588,6,1555649835000,131388
351,1600,0,9825431,0,1,22524014,19,0.949999988079071,12714588,6,1555649538000,131388
352,0,0,9820349,0,5,22515413,15,0.75,12714588,6,1555644914000,131371
353,0,0,9819713,0,6,22515248,14,0.699999988079071,12714588,6,1555644603000,131371
354,0,0,9819187,0,5,22515125,15,0.75,12714588,6,1555644215000,131371
355,0,0,9818754,0,6,22515006,14,0.699999988079071,12714588,6,1555643890000,131371
356,1600,0,9818465,0,1,22514947,19,0.949999988079071,12714588,6,1555643566000,131371
357,0,0,9816955,0,4,22514115,16,0.800000011920929,12714588,6,1555642324000,131365
358,0,0,9803417,0,5,22496441,15,0.75,12714588,6,1555582398000,131331
359,0,0,9802619,0,4,22496250,16,0.800000011920929,12714588,6,1555581699000,131331
360,960,0,9801658,0,3,22495974,17,0.8500000238418579,12714588,6,1555579868000,131331
361,960,0,9803864,0,3,22490409,17,0.8500000238418579,12714588,6,1555583192000,131313
362,0,0,9780958,0,4,22472171,16,0.800000011920929,12714588,6,1555565350000,131263
363,1280,0,9780525,0,2,22472073,18,0.8999999761581421,12714588,6,1555565153000,131263
364,0,0,9780179,0,4,22472007,16,0.800000011920929,12714588,6,1555564865000,131263
365,1600,0,9779807,0,0,22471917,20,1.0,12714588,6,1555564587000,131263
366,960,0,9779343,0,3,22471816,17,0.8500000238418579,12714588,6,1555564378000,131263
367,960,0,9779027,0,3,22471744,17,0.8500000238418579,12714588,6,1555564067000,131263
368,1280,0,9778574,0,2,22471605,18,0.8999999761581421,12714588,6,1555563866000,131263
369,1600,0,9773961,0,0,22464750,20,1.0,12714588,6,1555558967000,131238
370,0,0,9773395,0,5,22464474,15,0.75,12714588,6,1555558699000,131238
371,0,0,9773171,0,4,22464316,16,0.800000011920929,12714588,6,1555558321000,131238
372,1280,0,9771225,0,2,22458650,18,0.8999999761581421,12714588,6,1555557099000,131231
373,0,0,9770932,0,14,22458593,6,0.30000001192092896,12714588,6,1555556816000,131231
374,1600,0,9770465,0,0,22458506,20,1.0,12714588,6,1555556598000,131231
375,960,0,9770051,0,3,22458422,17,0.8500000238418579,12714588,6,1555556304000,131231
376,0,0,9769076,0,11,22458260,9,0.44999998807907104,12714588,6,1555556020000,131231
377,1600,0,9766256,0,1,22456495,19,0.949999988079071,12714588,6,1555554011000,131221
378,0,0,9755149,0,0,22369339,0,0.0,12714638,2,1555512280000,131098
379,0,0,9348633,0,0,21808425,0,0.0,12714686,2,1554996036000,130131
380,700,0,9344672,0,0,21808370,0,0.0,12714686,6,1554987695000,130131
381,700,0,9344473,0,0,21808347,0,0.0,12714686,6,1554987508000,130131
382,700,0,9344346,0,0,21808343,0,0.0,12714686,6,1554987216000,130131
383,700,0,9344224,0,0,21808324,0,0.0,12714686,6,1554987015000,130131
384,700,0,9344160,0,0,21808318,0,0.0,12714686,6,1554986822000,130131
385,700,0,9343939,0,0,21808296,0,0.0,12714686,6,1554986709000,130131
386,700,0,8971982,0,0,21566852,0,0.0,12714686,6,1554442437000,129796
387,700,0,8971855,0,0,21566848,0,0.0,12714686,6,1554442278000,129796
388,700,0,8971757,0,0,21566846,0,0.0,12714686,6,1554442198000,129796
389,700,0,8971686,0,0,21566841,0,0.0,12714686,6,1554442127000,129796
390,700,0,8971485,0,0,21566837,0,0.0,12714686,6,1554442084000,129796
391,700,0,8971426,0,0,21566834,0,0.0,12714686,6,1554441933000,129796
392,700,0,8971345,0,0,21566832,0,0.0,12714686,6,1554441890000,129796
393,700,0,8971242,0,0,21566828,0,0.0,12714686,6,1554441827000,129796
394,700,0,8971102,0,0,21566822,0,0.0,12714686,6,1554441733000,129796
395,700,0,8970969,0,0,21566818,0,0.0,12714686,6,1554441592000,129796
396,700,0,8970774,0,0,21566807,0,0.0,12714686,6,1554441484000,129796
397,0,0,8992109,0,0,21563424,0,0.0,12714686,6,1554459670000,129782
398,0,0,8969985,0,7,21587728,43,0.8600000143051147,12714595,5,1554441232000,127855
399,0,0,8969459,0,9,21587286,41,0.8199999928474426,12714595,4,1554440383000,127855
400,0,0,8969055,0,14,21586977,36,0.7200000286102295,12714595,4,1554439887000,127855
